page,image_path,ground_truth,prediction,cer,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000095_result/eSc_line_b465f25c.png,पनिसल्लाहदिञौ.ईन्‌लाईनैपाल्‌पुग्न्या,पनिसल्लाहदिऔ:ईन्‌लाईनैपाल्‌पुग्न्या,0.0833333358168602,सल्लाह,सल्लाह,सल्लाह,सल्लाह,1,1,0.1666666666666666,0.1714285714285714,-0.0047619047619047,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000158/eSc_line_9f2cede3.png,गरीबपर्वरमेरे।सबबइसकायेहै।बन्दाअपनेछोटेभा,गरीबपर्वरमेरे।सबबइसकायेहै।बन्दाअपनेछोटेमा,0.0243902429938316,,,,,0,0,0.0,0.0,0.0,0,0,,,,,गरीब|बइस,गरीब|बइस,0.17073170731707318,0.17073170731707318
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000394_result/eSc_line_4b20a863.png,गौर्नरसाहवकानाम्‌मा.पठाय़ाकोरहेछ.दाषीलहुँदा.वदरी,गौर्नरसाहवकानाम्‌मा.पठायाकोरहेछ.दाषीलहुँदा.वदरी,0.020833333954215,साहव|रहेछ|दाषील,साहव|पठायाको|रहेछ|दाषील,साहेब|रहनु|दाखिल,साहेब|पठाउनु|रहनु|दाखिल,3,4,0.2708333333333333,0.425531914893617,-0.1546985815602837,0,1,,पठाउनु,,पठायाको,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000110_result/eSc_line_fb91a361.png,व़रमार्फत्‌पठाञाँथ्युं.ढेरञहांपनिनहुदा.थोरैगयो.काजिरेव़न्तकव़रलाइपनिरात,व़रमार्फत्‌पठाञाँथ्युं.ढेरञहांपनिनहुदा.थोरैगयो.काजिरेव़न्तकव़रलाइपनिरात,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_029/eSc_line_39cec71d.png,लामासिंहासनआकाशमार्गलेउडिजाईस्वस्थानमाप्राप्तहुंदोभयोकेहीकालपछि.ईराजागुमानीहुनाले,लामासिंहासुनआकाशमार्गलेउडिजाईस्वस्थानमाप्राफस्तदोभयोकेहीकालपछिईराजागुमानीहुनाले,0.086419753730297,,,,,0,0,0.0,0.0,0.0,0,0,,,,,सिंहासन|आकाशमार्ग|स्वस्थान,आकाशमार्ग|स्वस्थान,0.2962962962962963,0.21518987341772153
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000030_result/eSc_line_85ee1c09.png,जादर्सन्‌सिंकोमाम्‌मलापनिविग्रन्या.अरुअरुमिरउमराव़हरुलाइप,जादर्सन्‌सिंकीमाम्‌लापनिविग्रन्या.अरूअरुमिरउमराव़हरूलाइ५,0.0877192988991737,विग्रन्या|उमरा,विग्रन्या|उमरा,बिग्रनु|उमराउ,बिग्रनु|उमराउ,2,2,0.2280701754385964,0.2321428571428571,-0.0040726817042606,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_039/eSc_line_57889740.png,ष्ठागरी.आफुभिक्षुनीभै.उद्धारभैगया.ताहापछिदेवपालराजा.वडोशोकमानी.आफुलेवनायाकाविहारपनि,ष्ठागरी.आफुभिक्षुनीभै.उद्धारभैगया.ताहापछिदेवपालराजा.वडोशोकमानी.आफुलेवनायाकाविहारपनि,0.0,उद्धार|कमानी,उद्धार|कमानी,उद्धार|कमानि,उद्धार|कमानि,2,2,0.1325301204819277,0.1325301204819277,0.0,0,0,,,,,विहार,विहार,0.060240963855421686,0.060240963855421686
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000110_result/eSc_line_2276d718.png,विस्तारउनैकाअर्जिवाटजाहेरहोला.मलाईलेष्याकाचिठिकोनकलपनिचर्‍हाइपठायाको,विस्तारउनैकाअर्जिवाटजाहेरहोला.मलाईलेष्याकाचिठिकोनकलपनिचर्‍हाइपठायाको,0.0,विस्तार|जाहेर|लेष्याका|नकल|पठायाको,विस्तार|जाहेर|लेष्याका|नकल|पठायाको,बिस्तार|जाहेर|लेख्नु|नकल|पठाउनु,बिस्तार|जाहेर|लेख्नु|नकल|पठाउनु,5,5,0.4411764705882353,0.4411764705882353,0.0,0,0,,,,,मलाई,मलाई,0.058823529411764705,0.058823529411764705
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_008/eSc_line_453a20dd.png,क्षादी.यथाविधि.मंत्रदीक्षादीद्वादशाक्षरकाअर्थवताई.आफ्नाविहारमापठाया.आफूजोमंजुश्री,क्षादी.यथाविधि.मंत्रदाक्षादीद्वादशाक्षरकाअर्थवताई.आफ्नाविहारमापठाया.आफुजोमंजुश्री,0.0246913582086563,पठाया,पठाया,पठाउनु,पठाउनु,1,1,0.0617283950617283,0.0617283950617283,0.0,0,0,,,,,यथाविधि|द्वादशाक्षर|विहार,यथाविधि|द्वादशाक्षर|विहार,0.2839506172839506,0.2839506172839506
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_040/eSc_line_8076f072.png,याकाअशोकराजासंगआयाकादेवपालनामराजवंशीक्षेत्रीले.आफूवसनाकनसानु१देवपत्तनना,याकाअशोकराजासंगआयाकादिवपालनामराजवंशीक्षेत्तीले.आफुवसनाकनसानु १ देवपत्तनना,0.0704225376248359,आयाका|पालना,आयाका|पालना,आउनु|पालना,आउनु|पालना,2,2,0.1408450704225352,0.136986301369863,0.0038587690526722,0,0,,,,,अशोक|राजवंशी|वसना|देवपत्तन,अशोक|राजवंशी|वसना|देवपत्तन,0.323943661971831,0.3150684931506849
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0427/eSc_line_f4586e8f.png,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेत्यादि,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेत्यादि,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,स्वस्तिश्री|गिरिराज|चूडामणि,स्वस्तिश्री|गिरिराज|चूडामणि,0.5681818181818182,0.5681818181818182
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000158/eSc_line_37403abe.png,॥स्वस्तिश्रीसर्वोपमानोपमेयशौर्योदार्यादिसकलसद्गुण,॥स्वस्तिश्रीसर्वोपमानोपमेयशौर्योदार्यादिसकलसद्‍गुण,0.0204081628471612,,,,,0,0,0.0,0.0,0.0,0,0,,,,,स्वस्तिश्री|सकल|सद्गुण,स्वस्तिश्री|सकल,0.40816326530612246,0.28
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296/eSc_line_7e2194e4.png,सहरि.थामि.हायु.सुनुव़ार.चेपांग.एतिजातका.घरहिएक्‌एक्,सहरि.थामि.हायु.सुनुव़ार.चेवांग.एतिजातका.घरहिएकएक्‌एक,0.0784313753247261,चेपांग|घरहि,चेवांग|घरहि,चेपाङ्|घर,चेपाङ्|घर,2,2,0.196078431372549,0.1923076923076923,0.0037707390648566,1,1,,,चेपांग,चेवांग,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0382/eSc_line_69718c9a.png,अरूझारावैकरवेठवेगारमाफ‌औहुलाककोकाजकाये़मरहंज्याल,अरूझारावैकरवेटवेगारमाफऔहुलाककोकाजकायेमरहंज्याल,0.0625,वेगार|हुलाक,वेगार|हुलाक,बेगार|हुलाक,बेगार|हुलाक,2,2,0.2083333333333333,0.217391304347826,-0.0090579710144927,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000314/eSc_line_462bbdcb.png,गीहौंदसलीम्वुव़ान्‌लेनगरापायाहामिहरूलेपनीनगरापाउन्याहुं,नीहौंदसलीस्वुव़ान्‌लेनगरापायाहामिहरूलेपनीनगरापाउन्याहुं,0.036363635212183,नगरा|हामिहरू|नगरा|पाउन्या,नगरा|हामिहरू|नगरा|पाउन्या,नगरा|हामी|नगरा|पाउनु,नगरा|हामी|नगरा|पाउनु,4,4,0.4,0.4,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296 zuschn/eSc_line_996ee0ca.png,आगे. जिके.हाम्रोमुलुक्‌भरिकोजोगिकोमंडलाइचर्‍‍हाँ,आगे. जिके.हाम्रोमुलुक्‌भरिकोजोगिकोमंडलाइचर्‍‍हाँ,0.0,मंडलाइ,मंडलाइ,मण्डलाइ,मण्डलाइ,1,1,0.125,0.125,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/9/eSc_line_ca5c8dc5.png,माजहाजीतोप्‌तयारभया॥ ॥इन्काछोराआठौँहनरी,माजहाजीतोप्‌तया।भया॥ ॥इन्काछोराआठौँहेनरी,0.0512820519506931,जहाजी|तयार|हनरी,जहाजी,जहाजि|तयार|हनरी,जहाजि,3,1,0.3333333333333333,0.125,0.2083333333333333,2,0,तयार|हनरी,,तयार|हनरी,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0638/eSc_line_281f9bd1.png,रगरिवक्स्यौँ.आफ्नाषातिरजामासँग.कुलाचारदेषी.भैआय़ा,रगरिवक्स्यौं.आफ्‌नाषातिरजामासँगुकुराचारदेषीभैआय़ी,0.122448980808258,षातिरजामा|कुलाचार,षातिरजामा,खातिरजमा|कुलाचार,खातिरजमा,2,1,0.3265306122448979,0.1836734693877551,0.1428571428571428,1,0,कुलाचार,,कुलाचार,,,,0.0,0.0
